circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:2.8797932657906435 counts: {'0000': 349, '0001': 90, '0010': 1336, '0011': 240, '0100': 167, '0101': 38, '0110': 287, '0111': 119, '1000': 266, '1001': 145, '1010': 2846, '1011': 756, '1100': 309, '1101': 115, '1110': 738, '1111': 199}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:3.141592653589793 counts: {'0000': 389, '0001': 113, '0010': 988, '0011': 190, '0100': 135, '0101': 35, '0110': 431, '0111': 98, '1000': 521, '1001': 159, '1010': 3285, '1011': 684, '1100': 235, '1101': 54, '1110': 561, '1111': 122}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:3.4033920413889422 counts: {'0000': 409, '0001': 127, '0010': 2106, '0011': 189, '0100': 185, '0101': 72, '0110': 400, '0111': 73, '1000': 328, '1001': 81, '1010': 2436, '1011': 270, '1100': 308, '1101': 90, '1110': 784, '1111': 142}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:3.665191429188092 counts: {'0000': 649, '0001': 117, '0010': 2088, '0011': 227, '0100': 236, '0101': 63, '0110': 443, '0111': 84, '1000': 447, '1001': 75, '1010': 2349, '1011': 232, '1100': 262, '1101': 65, '1110': 541, '1111': 122}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:3.926990816987241 counts: {'0000': 468, '0001': 205, '0010': 1559, '0011': 365, '0100': 137, '0101': 87, '0110': 250, '0111': 129, '1000': 434, '1001': 193, '1010': 2818, '1011': 528, '1100': 197, '1101': 102, '1110': 386, '1111': 142}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:4.1887902047863905 counts: {'0000': 411, '0001': 132, '0010': 1259, '0011': 241, '0100': 153, '0101': 45, '0110': 258, '0111': 77, '1000': 544, '1001': 169, '1010': 3270, '1011': 658, '1100': 225, '1101': 62, '1110': 405, '1111': 91}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:4.45058959258554 counts: {'0000': 755, '0001': 129, '0010': 2139, '0011': 241, '0100': 282, '0101': 83, '0110': 437, '0111': 104, '1000': 443, '1001': 100, '1010': 2068, '1011': 235, '1100': 261, '1101': 91, '1110': 524, '1111': 108}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:4.71238898038469 counts: {'0000': 466, '0001': 90, '0010': 1601, '0011': 164, '0100': 135, '0101': 30, '0110': 267, '0111': 111, '1000': 571, '1001': 138, '1010': 3241, '1011': 375, '1100': 211, '1101': 54, '1110': 428, '1111': 118}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:4.974188368183839 counts: {'0000': 497, '0001': 102, '0010': 1734, '0011': 186, '0100': 115, '0101': 41, '0110': 252, '0111': 65, '1000': 546, '1001': 144, '1010': 3082, '1011': 367, '1100': 243, '1101': 48, '1110': 479, '1111': 99}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:5.235987755982988 counts: {'0000': 398, '0001': 100, '0010': 1373, '0011': 202, '0100': 147, '0101': 40, '0110': 293, '0111': 70, '1000': 550, '1001': 150, '1010': 3420, '1011': 524, '1100': 199, '1101': 42, '1110': 404, '1111': 88}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:5.497787143782138 counts: {'0000': 539, '0001': 132, '0010': 1336, '0011': 239, '0100': 186, '0101': 48, '0110': 194, '0111': 96, '1000': 636, '1001': 256, '1010': 3051, '1011': 532, '1100': 261, '1101': 78, '1110': 330, '1111': 86}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:5.759586531581287 counts: {'0000': 623, '0001': 157, '0010': 1446, '0011': 231, '0100': 182, '0101': 49, '0110': 194, '0111': 77, '1000': 623, '1001': 238, '1010': 2764, '1011': 558, '1100': 261, '1101': 101, '1110': 408, '1111': 88}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:6.021385919380436 counts: {'0000': 515, '0001': 81, '0010': 1754, '0011': 168, '0100': 129, '0101': 36, '0110': 275, '0111': 70, '1000': 527, '1001': 121, '1010': 3059, '1011': 403, '1100': 229, '1101': 62, '1110': 479, '1111': 92}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:0.0 counts: {'0000': 330, '0001': 140, '0010': 1438, '0011': 437, '0100': 164, '0101': 66, '0110': 244, '0111': 125, '1000': 276, '1001': 136, '1010': 2525, '1011': 931, '1100': 251, '1101': 108, '1110': 621, '1111': 208}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:0.2617993877991494 counts: {'0000': 554, '0001': 201, '0010': 1311, '0011': 417, '0100': 202, '0101': 59, '0110': 172, '0111': 95, '1000': 526, '1001': 270, '1010': 2465, '1011': 824, '1100': 310, '1101': 107, '1110': 369, '1111': 118}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:0.5235987755982988 counts: {'0000': 368, '0001': 156, '0010': 1925, '0011': 482, '0100': 144, '0101': 71, '0110': 368, '0111': 94, '1000': 363, '1001': 217, '1010': 2176, '1011': 696, '1100': 225, '1101': 131, '1110': 421, '1111': 163}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:0.7853981633974483 counts: {'0000': 400, '0001': 178, '0010': 1398, '0011': 366, '0100': 163, '0101': 81, '0110': 166, '0111': 95, '1000': 467, '1001': 290, '1010': 2804, '1011': 860, '1100': 186, '1101': 99, '1110': 325, '1111': 122}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:1.0471975511965976 counts: {'0000': 396, '0001': 186, '0010': 1254, '0011': 383, '0100': 145, '0101': 49, '0110': 201, '0111': 70, '1000': 403, '1001': 295, '1010': 2800, '1011': 960, '1100': 236, '1101': 178, '1110': 304, '1111': 140}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:1.308996938995747 counts: {'0000': 350, '0001': 122, '0010': 1087, '0011': 245, '0100': 113, '0101': 40, '0110': 252, '0111': 71, '1000': 506, '1001': 309, '1010': 3186, '1011': 911, '1100': 159, '1101': 99, '1110': 365, '1111': 185}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:1.5707963267948966 counts: {'0000': 406, '0001': 301, '0010': 1374, '0011': 404, '0100': 167, '0101': 115, '0110': 214, '0111': 142, '1000': 456, '1001': 332, '1010': 2327, '1011': 862, '1100': 161, '1101': 181, '1110': 343, '1111': 215}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:1.832595714594046 counts: {'0000': 725, '0001': 309, '0010': 1910, '0011': 429, '0100': 197, '0101': 122, '0110': 303, '0111': 160, '1000': 346, '1001': 289, '1010': 1882, '1011': 431, '1100': 188, '1101': 151, '1110': 377, '1111': 181}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:2.0943951023931953 counts: {'0000': 421, '0001': 265, '0010': 1324, '0011': 440, '0100': 172, '0101': 167, '0110': 170, '0111': 141, '1000': 466, '1001': 308, '1010': 2433, '1011': 853, '1100': 192, '1101': 206, '1110': 297, '1111': 145}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:2.356194490192345 counts: {'0000': 320, '0001': 160, '0010': 711, '0011': 309, '0100': 138, '0101': 60, '0110': 223, '0111': 104, '1000': 787, '1001': 320, '1010': 2876, '1011': 1006, '1100': 260, '1101': 128, '1110': 437, '1111': 161}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:2.617993877991494 counts: {'0000': 403, '0001': 141, '0010': 1803, '0011': 318, '0100': 123, '0101': 49, '0110': 238, '0111': 99, '1000': 431, '1001': 139, '1010': 2805, '1011': 656, '1100': 159, '1101': 60, '1110': 446, '1111': 130}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:2.8797932657906435 counts: {'0000': 705, '0001': 198, '0010': 1937, '0011': 397, '0100': 181, '0101': 88, '0110': 301, '0111': 102, '1000': 426, '1001': 139, '1010': 2263, '1011': 449, '1100': 182, '1101': 85, '1110': 421, '1111': 126}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:3.141592653589793 counts: {'0000': 365, '0001': 216, '0010': 1178, '0011': 334, '0100': 148, '0101': 141, '0110': 328, '0111': 144, '1000': 512, '1001': 288, '1010': 2439, '1011': 739, '1100': 213, '1101': 214, '1110': 516, '1111': 225}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:3.4033920413889422 counts: {'0000': 208, '0001': 119, '0010': 795, '0011': 288, '0100': 127, '0101': 37, '0110': 299, '0111': 105, '1000': 406, '1001': 129, '1010': 3441, '1011': 937, '1100': 198, '1101': 53, '1110': 711, '1111': 147}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:3.665191429188092 counts: {'0000': 319, '0001': 120, '0010': 732, '0011': 219, '0100': 205, '0101': 60, '0110': 217, '0111': 94, '1000': 708, '1001': 283, '1010': 3100, '1011': 896, '1100': 361, '1101': 127, '1110': 417, '1111': 142}
