circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:1.5707963267948966 counts: {'0000': 221, '0001': 76, '0010': 1322, '0011': 276, '0100': 502, '0101': 113, '0110': 511, '0111': 214, '1000': 193, '1001': 76, '1010': 1393, '1011': 449, '1100': 1124, '1101': 206, '1110': 1042, '1111': 282}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:1.832595714594046 counts: {'0000': 439, '0001': 87, '0010': 1731, '0011': 436, '0100': 199, '0101': 48, '0110': 233, '0111': 108, '1000': 250, '1001': 105, '1010': 1628, '1011': 506, '1100': 849, '1101': 158, '1110': 971, '1111': 252}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:2.0943951023931953 counts: {'0000': 768, '0001': 128, '0010': 987, '0011': 222, '0100': 516, '0101': 114, '0110': 243, '0111': 150, '1000': 541, '1001': 101, '1010': 1166, '1011': 323, '1100': 1538, '1101': 231, '1110': 634, '1111': 338}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:2.356194490192345 counts: {'0000': 291, '0001': 84, '0010': 1099, '0011': 372, '0100': 312, '0101': 60, '0110': 299, '0111': 75, '1000': 467, '1001': 60, '1010': 1905, '1011': 412, '1100': 1439, '1101': 159, '1110': 833, '1111': 133}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:2.617993877991494 counts: {'0000': 314, '0001': 152, '0010': 1204, '0011': 423, '0100': 883, '0101': 190, '0110': 721, '0111': 253, '1000': 326, '1001': 145, '1010': 1252, '1011': 445, '1100': 648, '1101': 196, '1110': 616, '1111': 232}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:2.8797932657906435 counts: {'0000': 404, '0001': 104, '0010': 1747, '0011': 449, '0100': 215, '0101': 51, '0110': 198, '0111': 81, '1000': 207, '1001': 96, '1010': 1640, '1011': 499, '1100': 949, '1101': 178, '1110': 950, '1111': 232}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:3.141592653589793 counts: {'0000': 621, '0001': 98, '0010': 798, '0011': 232, '0100': 417, '0101': 106, '0110': 263, '0111': 129, '1000': 601, '1001': 101, '1010': 1480, '1011': 340, '1100': 1642, '1101': 239, '1110': 583, '1111': 350}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:3.4033920413889422 counts: {'0000': 318, '0001': 144, '0010': 1441, '0011': 519, '0100': 896, '0101': 222, '0110': 767, '0111': 221, '1000': 298, '1001': 169, '1010': 1247, '1011': 387, '1100': 507, '1101': 115, '1110': 548, '1111': 201}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:3.665191429188092 counts: {'0000': 508, '0001': 169, '0010': 2212, '0011': 506, '0100': 490, '0101': 104, '0110': 357, '0111': 100, '1000': 228, '1001': 93, '1010': 929, '1011': 295, '1100': 713, '1101': 159, '1110': 903, '1111': 234}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:3.926990816987241 counts: {'0000': 544, '0001': 211, '0010': 2077, '0011': 403, '0100': 341, '0101': 89, '0110': 172, '0111': 63, '1000': 163, '1001': 71, '1010': 1392, '1011': 306, '1100': 825, '1101': 203, '1110': 845, '1111': 295}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:4.1887902047863905 counts: {'0000': 514, '0001': 136, '0010': 2137, '0011': 489, '0100': 391, '0101': 81, '0110': 309, '0111': 73, '1000': 221, '1001': 85, '1010': 1071, '1011': 330, '1100': 804, '1101': 168, '1110': 990, '1111': 201}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:4.45058959258554 counts: {'0000': 315, '0001': 108, '0010': 1122, '0011': 191, '0100': 158, '0101': 41, '0110': 511, '0111': 113, '1000': 256, '1001': 84, '1010': 1778, '1011': 217, '1100': 730, '1101': 159, '1110': 1974, '1111': 243}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:4.71238898038469 counts: {'0000': 400, '0001': 52, '0010': 1059, '0011': 175, '0100': 174, '0101': 24, '0110': 221, '0111': 49, '1000': 399, '1001': 57, '1010': 2330, '1011': 410, '1100': 1392, '1101': 169, '1110': 964, '1111': 125}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:4.974188368183839 counts: {'0000': 661, '0001': 83, '0010': 1192, '0011': 179, '0100': 421, '0101': 50, '0110': 195, '0111': 57, '1000': 410, '1001': 60, '1010': 1978, '1011': 231, '1100': 1657, '1101': 148, '1110': 561, '1111': 117}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:5.235987755982988 counts: {'0000': 524, '0001': 128, '0010': 1595, '0011': 233, '0100': 252, '0101': 56, '0110': 315, '0111': 58, '1000': 386, '1001': 135, '1010': 1958, '1011': 290, '1100': 625, '1101': 160, '1110': 1126, '1111': 159}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:5.497787143782138 counts: {'0000': 433, '0001': 91, '0010': 1495, '0011': 205, '0100': 247, '0101': 47, '0110': 203, '0111': 69, '1000': 236, '1001': 85, '1010': 2058, '1011': 357, '1100': 964, '1101': 161, '1110': 1134, '1111': 215}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:5.759586531581287 counts: {'0000': 312, '0001': 55, '0010': 1754, '0011': 164, '0100': 977, '0101': 87, '0110': 507, '0111': 61, '1000': 265, '1001': 29, '1010': 1389, '1011': 141, '1100': 1054, '1101': 96, '1110': 992, '1111': 117}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:6.021385919380436 counts: {'0000': 255, '0001': 56, '0010': 1139, '0011': 134, '0100': 107, '0101': 30, '0110': 460, '0111': 82, '1000': 221, '1001': 42, '1010': 1876, '1011': 172, '1100': 706, '1101': 117, '1110': 2379, '1111': 224}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:0.0 counts: {'0000': 263, '0001': 75, '0010': 1010, '0011': 207, '0100': 123, '0101': 34, '0110': 487, '0111': 126, '1000': 186, '1001': 54, '1010': 1625, '1011': 304, '1100': 685, '1101': 163, '1110': 2157, '1111': 501}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:0.2617993877991494 counts: {'0000': 276, '0001': 57, '0010': 964, '0011': 296, '0100': 155, '0101': 34, '0110': 216, '0111': 45, '1000': 260, '1001': 68, '1010': 1922, '1011': 588, '1100': 1499, '1101': 272, '1110': 1102, '1111': 246}
